number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
791, 4.27437 0.203286        2,-3.95543 0.760338  7.04552,-0.723033   1.16392         0,1.75    0    0,-0.234271   1.06996   1.47476,       0        0 0.123215,0.0866563  0.210423 0.0187293  0.973582
792,  3.09582 -0.338526         2,-5.73465  1.05822  8.55464,-4.31981  1.02989        0,1.75    0    0,failed,failed,failed
793,   4.26146 -0.0498676          2,  -7.68  1.6564 6.65244,-4.20786  1.77677        0,1.75    0    0,failed,failed,failed
794,  4.36994 0.0634474         2,-6.8665 0.71152 6.53858,-3.35421 0.863838        0,1.75    0    0,-2.55798 0.781332  1.44809,      0       0 3.24845,0.0425427  0.297749 0.0132834  0.953603
795,  4.02438 -0.511722         2,-5.01856  1.56721  7.94524,-2.38971  1.49128        0,1.75    0    0,failed,failed,failed
796,  4.48216 -0.778607         2,-3.88905  2.38898  7.80289,-0.552746   2.31425         0,1.75    0    0,failed,failed,failed
797,  3.96748 -0.572049         2,-5.50351  1.72521  7.18821,-2.68855  1.51444        0,1.75    0    0,-2.07831  1.32315  1.44959,      0       0 3.04277,0.0976884  0.260175 0.0264684  0.960242
798,  3.1448 0.734934        2,-5.17293 0.777479  7.72266,-3.40035  1.71865        0,1.75    0    0,failed,failed,failed
799, 3.67767 0.191312        2,-4.86812  1.08638  7.56944,-2.47534  1.56443        0,1.75    0    0,failed,failed,failed
800, 3.68693 0.837282        2,-4.28717 0.690312  7.08521,-1.68456  1.70219        0,1.75    0    0,failed,failed,failed
801,  4.04958 -0.197453         2,-6.52355  1.12772  6.78478,-3.47537  1.10338        0,1.75    0    0,failed,failed,failed
802,  4.12284 -0.404625         2,-6.09126  1.85465  8.31372,-3.53987  1.92849        0,1.75    0    0,-2.95848  1.75147  1.46118,      0       0 3.03632, 0.105383   0.28116 0.0310791  0.953351
803, 3.85467 0.191565        2,-6.41817   1.6603  8.49851,-4.23066  2.28313        0,1.75    0    0,failed,failed,failed
804,  4.28409 -0.187301         2,-3.89615 0.884661  7.96092,-0.891087  0.987774         0,1.75    0    0,failed,failed,failed
805,  4.46195 -0.493633         2,-7.76838  2.29439  6.64186,-4.03302  2.01535        0,1.75    0    0,-3.15735  1.75672  1.47815,      0       0 3.90238, 0.118274  0.305271 0.0382426  0.944118
806,   3.5086 -0.421664         2,-3.15948  1.48612  6.96545,-0.520573   1.47353         0,1.75    0    0,failed,failed,failed
807,   3.49278 -0.0131525          2,-6.49086  1.99584  6.88954,-3.99225  2.28838        0,1.75    0    0,failed,failed,failed
808, 4.49008 0.446605        2,-4.30537  1.24667   8.4801,-1.27908  2.11713        0,1.75    0    0,failed,failed,failed
809, 3.91164 0.215076        2,-5.58176 0.870091  7.37881,-2.94234  1.28348        0,1.75    0    0,failed,failed,failed
810, 4.02898 0.150472        2,-6.29597  1.45214  8.50754,-3.93664   1.9877        0,1.75    0    0,-3.3621 1.85519 1.43969,      0       0 3.28175,0.0970986   0.29239  0.029857  0.950888
811, 4.18057 -0.27022        2,-5.00224  2.15196  6.71025,-1.75592  2.28365        0,1.75    0    0,failed,failed,failed
812,  4.08338 -0.704718         2,-7.1833 1.50966 6.74211,-3.99579 0.993215        0,1.75    0    0,failed,failed,failed
813,  4.35862 -0.174214         2,-4.27658  1.59357   7.5954,-1.12905  1.87065        0,1.75    0    0,failed,failed,failed
814,  3.99786 -0.370229         2,-6.78601  1.26203  7.84392,-4.21445  1.15706        0,1.75    0    0,failed,failed,failed
815,3.73369  -0.473       2,-5.59507  1.25039  6.98745,-2.97105  1.02538        0,1.75    0    0,failed,failed,failed
816, 3.22329 0.257456        2,-4.27984   1.6933  6.94393,-2.05942  2.34755        0,1.75    0    0,failed,failed,failed
817, 3.75198 0.208829        2,-7.20966  0.75719  6.87836,-4.44627  1.06985        0,1.75    0    0,failed,failed,failed
818, 3.71344 0.161342        2,-5.41106  1.40484  7.88326,-3.11762  1.93485        0,1.75    0    0,failed,failed,failed
819, 4.44592 -0.72504        2,-5.48044  1.56181   8.2627,-2.57293  1.27518        0,1.75    0    0,failed,failed,failed
820,  4.16312 -0.764161         2,-5.43185  1.66094  6.74254,-2.25832  1.19937        0,1.75    0    0,failed,failed,failed
821,3.32233 0.21803       2,-4.98227  1.18627  6.89462,-2.71907  1.65648        0,1.75    0    0,failed,failed,failed
822,  4.37388 -0.495728         2,-6.11067  1.70084  6.91863,-2.78672  1.49735        0,1.75    0    0,-2.07855  1.30024  1.47034,      0       0 3.35744,0.0914494  0.258127 0.0245518   0.96146
823, 4.30196 0.773071        2,-3.96608  1.23948   8.0614,-0.96142  2.41798        0,1.75    0    0,failed,failed,failed
824,   3.12571 0.00973915          2,-3.10579  1.11769  6.58843,-0.760131   1.40815         0,1.75    0    0,failed,failed,failed
825,  4.28294 -0.537315         2,-4.61295  2.42845  7.26777,-1.41239  2.46096        0,1.75    0    0,failed,failed,failed
826,  3.89445 -0.434098         2,-6.64185  2.30458  6.96603,-3.74977  2.21828        0,1.75    0    0,failed,failed,failed
827, 4.47065 0.834384        2,-7.61852 0.769083   7.3294,-4.31581  1.72137        0,1.75    0    0,failed,failed,failed
828,   3.2629 -0.237741         2,-5.36791  2.11458  8.03133,-3.5298 2.43811       0,1.75    0    0,-2.9652 2.21569 1.49828,      0       0 3.48652, 0.132027  0.278933 0.0387487  0.950402
829, 3.57154 0.490005        2,-5.64182  1.13043  7.44161,-3.34927   1.8767        0,1.75    0    0,failed,failed,failed
